map	sentences	rate	ABCD	W	X	Y	Z
28-b.png	道路を挟んでマクドナルド、大和證券とファミリーマートが前方にある交差点付近の角■位置から藤沢駅方面へ行き、藤沢駅前ビックカメラ角が●位置です。	2.6	A	0	1	1	1
28-b.png	五差路をりそな銀行の方向に向かって直進し、さいか屋に沿って左折し、そのまままっすぐ進んでビックカメラに沿って曲がる左折路の角	2.8	A	0	0	1	1
28-b.png	交差点の反対側にあるりそな銀行とマクドナルドの間の道を進みます。大通りに出たら、左手にまっすぐ進みます。ビックカメラの建物の角に着いたら、そこが目的地です。	3.342857143	A	0	0	1	1
28-b.png	神奈川銀行ぞいのファミリーマート向かいで、マックの対角線の地点にある場所から、藤沢駅に向かい、駅前を通り過ぎると左にビックカメラが見えたら左に入る道の手前角です。	2.714285714	A	0	1	1	1
28-b.png	ファミリーマートのある道路をファミリーマート側に渡り、左側のマクドナルドとりそな銀行の間の道へ進みます。りそな銀行沿いのデッキへの通路を通り、さいか屋の先を道なりに進み、デッキの広場の向こう側にビックカメラがあるので、その右側の通路を通った角が目的地です。	2.942857143	A	0	0	1	1
28-b.png	ほっともっとに向かって建物沿いを直進、道路を渡らず左折しりそな銀行前まで。交差点の真向かいが目的地。	1.714285714	A	0	0	1	1
28-b.png	ファミリーマートの向かい側からスタートして、藤沢郵便局に向かって進み、みずほ銀行とセブンイレブンの交差点に到着したら、セブンイレブンの方向に右に曲がり、ビックカメラの前を通り、丁字路に到着したら、ビックカメラの角が目的地。	2.857142857	A	0	1	1	1
28-b.png	前の大きな道を左に暫く行くと、ほっともっとのある交差点に着きます、その交差点を右に曲がり暫く行くと、交差点に着きます、その交差点の角のビッグカメラが目的地です。	2.914285714	A	0	0	1	1
28-b.png	広い通りをりそな銀行側に渡ります。渡って直ぐ右の階段を上りペデストリアンデッキを藤澤駅側に沿って進みます。そのまま階段を降り、直進すると目的地です。	2.428571429	A	0	0	1	1
28-b.png	正面に見える五差路のりそな銀行とマクドナルドの間の道に入り、右手に藤沢駅を見ながらさらに前進、左手にビックカメラがある交差点の角になります。	3.428571429	A	0	0	1	1
28-b.png	ファミリーマートを右に見ながら進み、かながわ銀行まで来たら駅の方に向かって左折。そのまま駅を右手に見ながら進んで行くとビックカメラがあるのでその角。	2.942857143	A	0	1	1	1
28-b.png	マクドナルドとりそな銀行の間を進み、横浜銀行まで来たらビックカメラのほうに進みます。ビックカメラの建物の角が目的地です。	3.457142857	A	0	0	1	1
28-b.png	現在地点からファミリーマートを見たときに、間を通る太い道を左に進む。右手奥にセブンイレブンがある交差点まで来たら右折する。右手にビックカメラを見ながら進むと交差点の右手前に目的地がある。	2.857142857	A	0	1	1	1
28-b.png	藤沢駅方向に斜めに進み、さいか屋を過ぎて道なりに進み##ビックカメラの方向、Y字路の左端が丸印の地点です。	2.171428571	A	0	0	1	1
28-b.png	りそな銀行の方向に歩きだします。大通りをりそな銀行を右手に見ながら進みます。左手に静岡銀行を見ながら進み、左にほっともっとがある交差点に着いたら右折します。ビックカメラを右手に見ながら進み、T字路に着いたらビックカメラのビルのT字路側の角付近が目的地です。	3.371428571	A	0	0	1	1
28-b.png	ファミリーマートとマクドナルドを右手に見ながら直進。##静岡銀行、ハッピーを通過して、ほっともっとのある交差点を右へ。##ビックカメラの奥まで進んだ角が目的地。	3.057142857	A	0	1	1	1
28-b.png	ファミリーマートを後ろに正面の大通りをまっすぐ進む。最初の十字路のセブンイレブンを右に曲がり、突き当りのT字路のビックカメラを後ろに見た右の角の場所である。	2.8	A	0	1	1	1
28-b.png	ファミリーマートを正面に見て左手に進む。みずほ銀行のある交差点を左折し、突き当り。ビックカメラのある区画の角の場所。	2.657142857	A	0	1	1	1
28-b.png	■からマクドナルドとりそな銀行の間の道路に向かって進んでください。##進んでいくと、右手に横浜銀行、左手にさいか屋、少し進んで左手にビックカメラが順番に見えてきます。##そしてビックカメラがあるT字路の角が●になります。##	3.342857143	A	0	1	1	1
28-b.png	ファミリーマートやマクドナルドを左手に見ながら##静岡銀行方面に直進##ほっともっととみずほ銀行がある交差点を##セブンイレブン方面に進み##ビックカメラを右手に見て進んだ角が到着地点です	2.657142857	A	0	1	1	1
28-b.png	マクドナルドとりそな銀行の間の道路を駅に向かって直進。ビッグカメラのある交差点の左角	2.857142857	A	0	0	1	1
28-b.png	スタート地点からマクドナルドを前方に見て目の前の道を左へ進んでいき、左側にほっともっと右前方にセブンイレブンと面した交差点で右折します。その右折した道の右側とビックカメラの奥に面した、向かい側が藤沢駅の地点が目的地です。	3.228571429	A	0	1	1	1
28-b.png	ファミマの向かいから斜め前にあるりそな銀行前へ道を渡る。さいか屋を左手にすすんだら角を左折。道なりにしばらくすすみビックカメラの角が目的地。	3.4	A	0	0	1	1
28-b.png	マクドナルドとりそな銀行の間の道を直進する。藤沢駅の正面まで来たら左折して直進し、左手のビックカメラのある角地が目的地です。	3.8	A	0	0	1	1
28-b.png	右手にファミリーマート、左手にマクドナルドを見て立ち道路を横断してマクドナルドとりそな銀行の間の道を入る。さいか屋を左手に見ながらその角を左折し道なりに直進して左手にビックカメラが見えたらその先の左折路に入る曲がり角の一画が目的地	3.257142857	A	0	1	1	1
28-b.png	まず、りそな銀行やファミリーマートのある五差路に出ます。りそな銀行の左の通りに入り、左手に静岡銀行を見ながら進みます。ほっともっととセブンイレブンのある十字路があるので、そこを右折します。右手にビックカメラを見ながら進むと丁字路に突き当たります。その丁字路の右手前側が目的地です。	3.371428571	A	0	0	1	1
28-b.png	向かいのマクドナルドとりそなの間の道を進む。道なりに左方向に進むとビックカメラが見える。ビックカメラ側の道の角。	3.342857143	A	0	0	1	1
28-b.png	"藤沢駅最寄りのファミリーマートとマクドナルドがある交差点の細い道の隣にあるファミリーマートと対面する建物から始まり、コンコース下にある""ほっともっと""まで直進する。十字路の交差点をビッグカメラのある方向に曲る。ビッグカメラ敷地のJR沿線に最も近い端の地点まで進む。"	2.142857143	A	0	1	1	1
28-b.png	道なリニア浮いてもらうと大きな道路にでます。そこからファミリーマートを背にすすんでもらうとほっともっとがある交差点に出ます。そこをセブンイレブンのある方向に進んでもらうとビッグカメラがでてくるのでその建物の先が目的地です。	2.257142857	A	0	0	1	1
28-b.png	目の前の大通りを左へ進むとすぐりそな銀行の右に分かれる細い道があるので入ってください。道なりに駅前を通過して左側にあるビックカメラの建物が終わる所の角が目的地です。	3.114285714	A	0	0	1	1
28-b.png	目の前のファミリーマートとマクドナルドのある交差点に立ち、りそなが左側にある道に入ります。そのまままっすぐ進むと左手前にほっともっと右奥にセブンイレブンのある交差点に出ます。そこを右折します。まっすぐ歩くと間もなく右側にビックカメラが見えてくるので、その建物を超えたあたりが目的地です。	3.228571429	A	0	1	1	1
28-b.png	さいか屋の建物に沿って駅前へ向かい、ロータリーを左手に見ながら歩いてビックカメラの建物の終端が目的地。	2.628571429	A	0	0	1	1
28-b.png	りそな銀行（が左にある）の右の道路を進む。右からの合流する道路を過ぎ、駅前をそのまま進み、左側にビックカメラが見えたら、その先の丁字路の手前が目的地です。	2.714285714	A	0	0	1	1
29-a.png	竹下夢二美術館がある通りに出てください。美術館を右手に見ながら真っ直ぐお進みください。図書館が見えたら左に曲がります。総合研究棟が右手に見えたら左手、7号館前にあります。	2.285714286	A	0	0	1	1
29-a.png	1号館を左手につきあたりまでまっすぐ進み、突き当りを左に曲がる。そのまま進み右に曲がる3番目の角を右に曲がり、突き当りを左に曲がる。左に曲がったら進み突き当りを右に曲がる。そのまま7号館まで進み7号館を後ろにした場所である。	2.857142857	A	0	1	1	1
29-a.png	東京大学1号館に隣接する建物(4号館ではない)との間から始め、その建物との間から見える道を左に曲がり、安田講堂のある方向に直進する。6号館と2号館の間にある細い通りを抜け、8号館と４号館のある三差路に進む。その8号館の奥にある7号館に進む。7号館そばの大通りまで進み陸橋が目の前に見える箇所まで移動。	2.8	A	0	1	1	1
29-a.png	理学部1号館を左手に見ながら安田講堂方面に進み##工学部2号館3号館の間を安田講堂を背に進む##そのまま4号館13号館の間を進み##4号館を左手に見るように曲がり7号館の前が到着点	2.914285714	A	0	1	1	1
29-a.png	東大4号館を背に1号館前の道を左に進み3号館の手前を右折して、右の弥生門を出たら左折して道なりに進んでください。歩道橋の手前にある左側の7号館前が●です。	3.085714286	A	0	1	1	1
29-a.png	理学部１号館付近■位置から弥生門を出て左折、総合研究棟を背にした工学部７号館付近が●位置です。	2.914285714	A	0	1	1	1
29-a.png	工学部の３号館と１３号館の間に弥生門があるので、そこから一度敷地内の道に出て下さい。その道を左折し道なりに進むと歩道橋が見えてきます。目的地はその歩道橋の手前左側にあり、工学部７号館の道沿いに隣接しています。道路を挟んだ向かい側には農学部の総合研究棟が見えるはずです。	2.657142857	A	0	0	1	1
29-a.png	スタート地点から3号館の方を前に見て、3号館の右側の小道を弥生門の方へ進んでいき、そのまま弥生門を出ます。出た道を左折し、そのまままっすぐ進んでいくと右側に総合研究棟、左側に7号館が見えてくるので、総合研究棟と道を挟んで向かい側、7号館の手前にある地点が目的地です。	2.971428571	A	0	1	1	1
29-a.png	右手に3号館、2号館、6号館と続く道をまっすぐ進み6号館と1号館の間の道を右折し右手に8号館左手に5号館の道をそのまままっすぐ7号館に突き当たりその7号館の裏手の道を挟んで総合研究棟が見える場所	2.657142857	A	0	0	1	1
29-a.png	1号館を背にして3号館を左手に見ながら歩道を直進する。弥生門を通って道路に出たら左折する。13号館を左手に見ながら直進し、4号館を通り過ぎ、7号館の建物の真ん中付近が目的地です。	3.2	A	0	1	1	1
29-a.png	1号館を左手に見て立ち左前方の3号館の右側の道を行き正面に見える弥生門から大学敷地から外へ出て左折、直進すると突き当たる丁字路を左折し直進、横断歩道橋の手前、左手に見える7号館の前に目的地がある	3.028571429	A	0	1	1	1
29-a.png	１号館と3号館の間の通路まで出てください。左手に１号館があるように進みます。右手の６号館を通過したら右に曲がり１号館と８号館の間を通り抜けて7号館に到着します。目的地は7号館の裏です。	3.285714286	A	0	0	1	1
29-a.png	1号館から道路を渡って3号館の方へ行ってください。3号館から弥生門を出て左に曲がります。13号館、4号館の横を通り過ぎると7号館があるので、その前が目的地です。	2.885714286	A	0	1	1	1
29-a.png	??から1号館理学部を左側に見て、通りに出たら左に曲がり、3号館の手前を右に曲がります。次のロータリーを右に曲がり、羅生門を抜けたら左に曲がります。そのまま道なりに進み、歩道橋の手前、7号館の正面が目的地??です。	2.714285714	A	0	1	1	1
29-a.png	３号館の側面を通って弥生門を出て左折し、直進後ゆるやかに左へ曲がって７号館の手前	2.771428571	A	0	0	1	1
29-a.png	東京大学一号館と三号館の間の道を六号館方向に歩きます。六号館を通り過ぎた角を右に曲がり、八号館に突き当ったら、そのすぐ左にある一号館と八号館の間の道を歩き、その先の七号館の裏が目的地です。	2.914285714	A	0	0	1	1
29-a.png	１号館を左手にすすみ、道に出て、左に曲がり、３号館の手前の道に曲がり、弥生門を出て、左折し、道なりにすすみ左手の７号館の手前のところ	3.428571429	A	0	1	1	1
29-a.png	4号館を背に進んでもらうと3号館が見えるのでそこの細い道を進んでいくとロータリーのある弥生門に出ます。門をくぐってから13号館方面へ道なりに進んでいくと目的地の7号館前に到着します。歩道橋の手前です。	2.857142857	A	0	1	1	1
29-a.png	現在地から理学部4号館を背にして進み、理学部1号館の角で左折。そのまま進むと工学部6号館が右手に見えるのでその先を右折。すると工学部8号館があるので8号館と1号館との間を進むと工学部7号館に突き当たる。そうしたら7号館を挟んで8号館とは反対側に回り込んだところ。	2.771428571	A	0	1	1	1
29-a.png	一号館を生協側に出て左側半時計方向に１号館方向に進む。そのまま１１号館まで直進し、１１号館前に来たら右折し5号館まで直進、突き当ったら道なりに右折し直進。再び突き当ったら左折すると目的の７号館に至る。##	2.514285714	A	0	1	1	1
29-a.png	理学部一号館と安田講堂を左手に見ながら大学敷地内通路を直進し突き当りを左折、最初の十字路を右折し正門を出て右折、右手側の工学部5号館をこえてすぐの交差点を右折し直進、右手側に見える工学部7号館と道路の間にある場所になります。	3.314285714	A	0	1	1	1
29-a.png	理学部1号館を左手に見ながら進み道に出る、すぐ左がT字路になっているのでそこを右折し進む。ドーナツ状の道を右折して弥生門を出て左折する。1つ目の交差点を直進して次のY字路を左折し、しばらく進むと右手に総合研究棟がありそこと道路を挟んだ反対側が目標地点	3.114285714	A	0	1	1	1
29-a.png	３号館のある通りに出て、１号館を左手に見て進み、３号館の手前の丁字路を右に曲がります。右手に見える弥生門を出て左方向に進み、左手に１３号館、４号館を見ながら進みます。次の７号館の中ほど、総合研究棟の反対側が目的地です。	2.428571429	A	0	0	1	1
29-a.png	理学部4号館を背にして前の道を左側に進み、工学部3号館と2号館の間の道に右折して進み、Y字路を左折して進むと左側7号館の前。	2.628571429	A	0	1	1	1
29-a.png	4号館を背に1号館を左に見て道に向かって進む。道に出たら左、すぐ右と進んでロータリーを抜けて弥生門の外に出る。道路に出たら、左に進み三叉路を左に逸れて進む。7号館が左に現れてくるので、その正面が目的地です。	2.885714286	A	0	1	1	1
29-a.png	安田講堂近くの一号館の裏側からスタートして弥生門へ向かい外に出たら左に曲がり、次の二又を道なりに左へ進み、７号館と道路の間です。	3.028571429	A	0	1	1	1
29-a.png	1号館を左に見た状態で前に進み、3号館の手前で右折。##弥生門を出て、建物沿いに進むと目的地につきます。	2.542857143	A	0	1	1	1
29-a.png	左手に1号館の向きで立って通りに出ると3号館がある。弥生門を目指して外の通りに出る。左に進むと13号館、4号館、7号館とあるので進む。7号館の外の中央辺り。総合研究棟の向かいです。	2.714285714	A	0	1	1	1
29-a.png	理学部1号館と工学部3号館の間の道を正門方向に向かいます。工列品館を左折して正門を過ぎたところをさらに左折、校外の道路を建物に沿って進みます。最初に見える十字路を右折し歩道橋を通り抜けた先、総合研究棟の向かい側が目的地です。	2.714285714	A	0	0	1	1
29-a.png	理学部1号館と工学部3号館の間の道を法・文学部方向に突き当りまで移動する。突き当りで右折をしさらに突き当りを右折して工学部8号館前で左折をし、工学部7号館の裏手、総合研究棟の対面の場所。	2.942857143	A	0	0	1	1
29-a.png	理学部1号館と3号館の間の道を大学構内方面へ進み、工学部6号館の終端まで来たら右折、直進して7号館の裏。	2.6	A	0	0	1	1
29-a.png	１号館を出て、１号館を背に左に進む。突き当たりの１１号館の前の丁字路を左折し、正門から外の通りに出る。##正門前の道を右折し、次の大きな交差点を右折する。右手に２番目の建物（７号館）が見えたら、ちょうどその裏が目的地です。	2.514285714	A	0	1	1	1
29-a.png	１号館から弥生門へ進み、門から公道に出て１３号館の方向へ##次いで４号館を左手に見ながら進み##７号館の真ん中付近が丸印の位置です。	2.771428571	A	0	1	1	1
29-a.png	理学部1号館が左手に見える位置からまっすぐ進むと道が出るのでそれを左折する。道路を挟んだ向こう側に工学部2号館と3号館が見えてくるのでその間の道を進む。しばらく行くと道路が出てくるが左手の4号館の方へ進む。4号館を通りすぎた建物が目的地になり右手に総合研究棟がみえる	2.657142857	A	0	1	1	1
29-a.png	■から4号館を背にしてまっすぐ進み、道路に出たら左折し、まっすぐ進みます。##右側に順番に3号館、2号館、6号館が見えるので、まっすぐ進み、##6号館の端まで来たら右折してまっすぐ進み、1号館と8号館の間を通ります。##すると、目の前の建物が7号館でそれの裏側にいるので、表に回ります。##そこが●になります。##	2.742857143	A	0	1	1	1
29-a.png	大学敷地内を7号館に向かって進み、7号館校舎と、その向かいの道路の間。	2.057142857	A	0	0	1	1
29-a.png	理学部１号館から工学部２号館の方に進み、６号館を過ぎたところで文学部１号館を背にして８号館の方に進みます。７号館の建物の総合研究棟側が目的地です。	2.914285714	A	0	1	1	1
29-a.png	4号館を背にして理学部1号館を左手に見ながら進み、同1号館に沿って左折し、すぐに工学部3号館の手前の三叉路を右折する。正面に弥生門が見えるので、門を出て左折して直進する。Ｙ字路を過ぎて総合研究棟と工学部7号館の間が目的地。	3.028571429	A	0	1	1	1
29-a.png	一号館から、安田講堂の方に右に進むと最初もT字路が有るので、左に曲がり暫く行くと、円形のロータリーの様な所に出ます、そこを右に行くと道路に出るので、その道路を左に進むと、Y字型の交差点に出ます、そこを少し行くと目的地の、７号館前に着きます。	2.457142857	A	0	1	1	1
29-a.png	道なりに左に曲がると3号館と2号館が見えてくる。##その間に入って交差点で右に曲がると弥生門から公道に出る。##そのまま左に歩いていくと歩道橋の手前、左側が目的地。	2.314285714	A	0	0	1	1
29-b.png	まず1つ隣の6号館へ向かってください。その方向のまま進むと8号館、次に7号館が見えます。7号館と道路の間が目的地です。##	2.885714286	A	0	0	1	1
29-b.png	スタート地点から正門の方へまっすぐ進んでいき、正門を出たところで右折します。そこからまっすぐ進み、最初の交差点を資料館の手前で右折します。そこから少し進んだ道の右側、総合研究棟と7号館の間の地点が目的地です。	3.4	A	0	1	1	1
29-b.png	東大法・文学部の１号館を右に見て正門から出て右折します。次の交差点を右折して歩道橋を過ぎた右の７号館の前中央が●です。	3.228571429	A	0	1	1	1
29-b.png	現在地から1号館と2号館の間の道を正門方向へ進む。##正門を出た所の道を右折し道なりに進むと交差点があるので右折する。##道なりに進むと左手に総合研究棟が見えてくるのでその向かい側。	3.428571429	A	0	1	1	1
29-b.png	法・文学部の1号館を右手に、2号館を左手に見ながら前進し正門を出て右折、しばらく直進し次の十字路を右折、右手2棟目の工学部7号館の道路から見て真正目の場所になります。	3.257142857	A	0	1	1	1
29-b.png	安田講堂に背を向けて、工列品館と３号館の間を通って正門を通過する。正門を通ったら右に曲がりしばらくまっすぐ進む。資料館がある交差点についたら右に曲がる。道路を挟んで、総合研究棟と７号館がある場所まで進む。７号館の手前の空いた部分が目的地です。	3.228571429	A	0	1	1	1
29-b.png	法・文学部の1号館と2号館の間の通路を安田講堂に向かって進みます。1号館を抜けた地点で、左折をして、工学部の6号館と2号館の間の通路を進みます。工学部の8号館と4号館の間の通路を進み、続けて、7号館を4号館の間の通路を進みます。7号館を抜けた地点で、大通りを渡らずに、大通りの手前で、左折して、7号館の中央地点が目標地点です。	2.8	A	0	0	1	1
29-b.png	法・文学部の１号館を背にして、右方向に進み、工列品館と３号館の間を抜け、正門手前を右折します。そのまま直進し、１４号館を左にして進み、５号館のところを道なりに右方向へ進みます。５号館を過ぎて、道なりに左折し、７号館があるので、その校舎の裏側が目的地です。	3.142857143	A	0	1	1	1
29-b.png	ぐるっと正門まで回り込み、法・文学部の1号館と2号館の建物の始まり付近。	1.828571429	A	1	0	1	1
29-b.png	2号館を正面に見て立ち右を向いて道なりに直進して正門を通り過ぎ正面にファミリーマートがある大通りに出たら右折して最初の十字路を右折、横断歩道橋をくぐってすぐの右手、7号館の前、総合研究棟の道路を挟んだ向かいに目的地がある	3.228571429	A	0	1	1	1
29-b.png	工列品館と3号館の間を正門の方向に進みます。正門手前の十字路を右折、5号館に突き当たるまで進みます。5号館に突き当たったら、右折し進みます。8号館に突き当たったら、左折して進むと7号館に着きます。着いた7号館の向こう側が目的地です。	3.371428571	A	0	0	1	1
29-b.png	総合研究棟を道路に挟んで背に、工学部７号館前■位置から、５号館、１４号館、１１号館方向の道から正門を入り直進、文学部１号館と２号館の間が●位置です。	2.171428571	A	1	1	1	1
29-b.png	■から安田講堂を背にして、正門へ進んでください。##そのまま大学の外に出て、ファミリーマート前の道路に出たら右折して、まっすぐ進んでください。##5号館を通り過ぎて資料館がある交差点に着いたらそこを右折します。##まっすぐ進んで、7号館と総合研究棟の間が●になります。##	3.628571429	A	0	1	1	1
29-b.png	正門に向かって直進して正門を超えて突き当りで右折し、そのまま直進して次の広い右折路を右折し、まっすぐ進んで左手に総合研究棟を見る場所の右手側	2.714285714	A	0	0	1	1
29-b.png	■印から正門へ進む。正門を出たところで右に道なりに進む。すると大きな交差点に出るので、そこを右折する。歩道橋を抜けたすぐのあたり、右側に目的地●がある。	3.171428571	A	0	1	1	1
29-b.png	直進して正門から出て、右折して敷地の角まで行く。敷地に沿って右折して歩道橋のしたが目的地。	2.4	A	0	0	1	1
29-b.png	1号館と2号館の間の通りを1号館を右側に見て前に進み、突き当りを右折して進んだら、資料館前の交差点を右折して進むと、右側7号館の前である。	2.771428571	A	0	1	1	1
29-b.png	一号館を右手に安田講堂を背後に進み##正門を出て右へ曲がり##11号館14号館を右手にそのまま進み##五号館を右へ曲がる##そのまま五号館を右手に見たまま進み##七号館の前が到着点です	3.028571429	A	0	1	1	1
29-b.png	1号館を右手に見ながら正門まで前進する。正門を出て右折し、右手奥に資料館がある交差点まで進む。その交差点を右折する。進んだ先の左手に総合研究棟があり、対面する右手の7号館の前に目的地がある。	3.114285714	A	0	1	1	1
29-b.png	安田講堂を背に進むと正門があるのでくぐり外に出ます。道路は渡らずに向かいにファミリーマートが見えるので逆方面へ進むと資料館が向かい角にある十字路にでます。そのまま道路を横断せずに5号館沿いに沿って歩くと歩道橋が見えるのでその歩道橋を通り過ぎてすぐが目的地です。	2.971428571	A	0	1	1	1
29-b.png	ファミリーマート前の正門から出て右へ進むと広い十字路があるので右折してください。しばらく進み歩道橋を過ぎた右手、工学部７号館の裏手道沿いに目的地があります。	3.171428571	A	0	0	1	1
29-b.png	??から左に1号館、右に1号館を見て進み、正門を出て右に曲がります。そのまま直進し、交番が角にある最初の交差点を右に曲がり、右側にある7号館の正面が目的地??です。	2.714285714	A	0	1	1	1
29-b.png	1号館を右に見ながら構内を進んで正門から出たら右折。次の交差点も右折して渡り廊下をくぐったらすぐ右側が目的地です。	3.057142857	A	0	1	1	1
29-b.png	東京大学正門に一番近い法文学部1号館の端より、安田講堂より工学部2号館を抜け、8号館と4号館の間を抜け、先にある7号館の道路より陸橋そばの地点まで移動する。	2.142857143	A	0	1	1	1
29-b.png	一号館と二号館との間の道を正門側に進み正門を出て右に曲がり進んで行きます。すると５号館が右手に見える大きな通りにでますので右折します。そのまま進むと歩道橋が見えますのでそれを越えた工学部７号館の前です。道路の向かいに農学部の総合研究棟が見えます。	3.257142857	A	0	0	1	1
29-b.png	正門へ向かって進み、正門を右に曲がり、交差点まで進み、そこを右に曲がり、総合研究棟と７号館の間の７号館前側にあるところ	2.771428571	A	0	0	1	1
29-b.png	今いる一号館の前より工列品館のほうに歩き、すぐに見える十字路を右折、一号館と工列品館の間の道を行きます。一つ目の十字路を右、左方向へのわき道が見えたらそこに入りしばらくまっすぐ歩きます。五号館に突き当ったら右すぐ左と道なりに歩き、突き当りにある七号館の裏辺りが目的地です。	2.685714286	A	0	1	1	1
29-b.png	右に1号館、左に2号館の向きで立つと正面に正門が見えるから外に道に出る。道に出たら右に曲がって、次の道でまた右に曲がる。少し行くと左手に総合研究棟があって、その向かいにあるのが7号館。7号館の外の真ん中辺り。	3.114285714	A	0	1	1	1
29-b.png	法・文学部1号館を左手、2号館を右手にみながら直進する。安田講堂に突き当ったら左方向に進み、工学部2号館と3号館の間の歩道直進し、1つ目の十字路を右折して直進する。弥生門から道路に出て、13号館を左手に見ながらキャンパスに沿って直進し、右手に総合研究棟が見えたらその向かい側が目的地です。	2.771428571	A	0	1	1	1
29-b.png	安田講堂を背にして、工列品館と3号館の間を抜けて、正門から外に出て右へ。##交差点で右に曲がり、歩道橋を超えたところの右手、7号館前が目的地。	2.942857143	A	0	1	1	1
29-b.png	東大法学部の１号館と２号館の間の工列品館寄りの場所から６号館を右に見て進み、１号館と８号館の間を抜けて７号館へ着いたら建物の逆側へ出た場所です。	2.685714286	A	0	1	1	1
29-b.png	安田講堂を背にして歩き、正門の手前、工列品館の角を右折。11号館、１４号館を左に見ながら進み、突き当りを右へ。さらに突き当たったところの左に７号館があるから、その裏手が●印。	2.828571429	A	0	1	1	1
29-b.png	安田講堂を背にしてまっすぐ進んでいく。左手の3号館と右手の工列品館を通りすぎたら右折する。突き当たりの5号館まで進んだら右折、その後左折し、また右折。突き当たりの4号館で左折して、最後にもう一度左折すると目的地に到着する。	2.542857143	A	0	1	1	1
29-b.png	1号館を右手に見て進み、正門をくぐって突き当りを右に進みます。資料館のある交差点を右折して進むと、左手に総合研究棟が見えてきます。その総合研究棟の向かい側が目的地です。	3.285714286	A	0	1	1	1
29-b.png	工列品館と３号館の間の道を通り正門に向かう、正門についたら右折し５号館前まで移動する。５号館前で右折をし、８号館前で左折をして７号館に移動する。７号館の裏手、総合研究棟の対面の場所。	3.085714286	A	0	0	1	1
29-b.png	1号館と2号館の間の道を工列品館と3号館の方向かって直進し突き当りの正門を右折し突き当り5号館を右折し突き当り8号館を左折、7号館を抜けた裏手	2.771428571	A	0	0	1	1
29-b.png	法・文学部1号館から工学部5号館に向かいます。##5号館を左手に見つつ進み道なりに進むと突き当りに7号館があり7号館の反対側の中心付近が丸印の目的地です。	2.657142857	A	0	1	1	1
29-b.png	1号館を右手に見る方向へ進み十字路を真っすぐ過ぎて正門を抜け道路に出たら右へ曲がる。右側の大学の敷地に沿って進んでいき右折できる交差点で右へ曲がる。直進後、歩道橋を過ぎたら左手に総合研究棟が見えるので、そこと道路を挟んだ反対の右側が目標地点となる	3.114285714	A	0	1	1	1
29-b.png	現在地から法・文学部1号館のほうを向いて左手に進み、1号館と工列品館との間に向かって右折し、そのまま直進する。すると工学部1号館に突き当たるので右折、さらに工学部6号館に突き当たるので左折する。工学部1号館と8号館の間を抜けると右前方に工学部7号館が見えるので、農学部の総合研究棟側に回り込んだところ。	2.314285714	A	0	1	1	1
29-b.png	1号館を右、2号館を左に見える方向へ進んでください。工列品館と１号館の間に入って行って下さい。別の１号館にぶつかるので右にずれて８号館との間のを抜けて下さい。進むと７号館にぶつかります。ぐるっと７号館を回った裏が目的地です。	2.571428571	A	0	1	1	1
30-a.png	聖ヨゼフ修道院を右手に見ながら道なりに直進して2つ目の十字路を左折して直進し六本木駅のある十字路を右折した先のミッドタウンウエスト内に目的地がある	2.942857143	A	0	1	1	1
30-a.png	聖ヨゼフ修道院隣の公園内のトイレ横より、檜町公園にむかってそのまま直進する。2つ目の十字路を左に曲がり、六本木駅のある十字路にて右に曲がり、ミッドタウンウエストのある道沿いの内部。	3.228571429	A	0	1	1	1
30-a.png	麻布署を左手に見ながら前進。一つ目の交差点を直進し、二つ目の交差点を左折して進む。六本木駅がある交差点まで進み右折する。右手にミッドタウンイーストを見ながら進んだ先にミッドタウンウエストがある。目的地はミッドタウンウエスト内の、今通って来た道側にある。	3	A	0	1	1	1
30-a.png	麻布署と聖ヨゼフ修道院の間WC付近の■位置から大通りを進み東京ミッドタウン方面へ、六本木駅側ミッドタウンウエスト付近が●位置です。	2.057142857	A	0	1	1	1
30-a.png	公園の前の道を麻布署を左に臨む方向に歩きます。麻布署を超えたすぐの交差点を左に曲がり、六本木駅に当たるまでまっすぐ歩きます。六本木駅が見えたらある交差点を右に曲がり、右側にあるミットタウンイーストを超え、ミットタウンウエストの手前が目的地です。	2.828571429	A	0	0	1	1
30-a.png	■で公衆トイレを背にし、右側に教会が見えるようにして、まっすぐ進みます。##右斜め前にリッツ・カールトン、左斜め前にミッドタウンイーストが見える##交差点に出たら左折してまっすぐ進みます。##六本木駅がある交差点に着いたら右折し、まっすぐ進みます。##右手にミッドタウンウエストが見えたら。そこが●になります。##	2.457142857	A	0	1	1	1
30-a.png	左に麻布署の道を麻布署のブロックを左折し、まっすぐ進むと麻布駅に出るので線路を超えずに右折、まっすぐ進むと右手にミッドタウンがあるのでその施設のミッドタウンウエストの中	2.2	A	0	1	1	1
30-a.png	麻布署のとなりにある聖ヨゼフ修道院の裏のトイレの前からスタートして、日本めの交差点を左にまがり、六本木駅の交差点で右に曲がりミッドタウンウエストの入り口です。	2.342857143	A	0	1	1	1
30-a.png	目の前の麻布署が見える位置から右に進み、ふたつめの十字路を左折する。そのまま行くと六本木駅が出てくるので、そこから右折し進んでいくと、東京ミッドタウン中央地の右手に目的地の場所がある	3.085714286	A	0	1	1	1
